steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17
0.0,367.43402099609375,387.0847473144531,271.1712646484375,234.85891723632812,240.3722686767578,594.9449462890625,321.3795166015625,219.60870361328125,227.45753479003906,183.0625762939453,239.45590209960938,465.7222900390625,480.2544860839844,399.0403747558594,237.65777587890625,377.34088134765625,245.1105499267578,259.74200439453125
10526315.789473685,389.3748305745402,413.0708102304024,301.7124185126244,268.42672900702814,272.8273260753158,605.9141640009312,351.38253334618673,256.1064628252032,263.09115273565305,217.14583314501184,244.33184309852751,487.4969295530768,500.55033350098165,405.8810291416592,271.94703823790326,403.92873883891303,255.4425173469115,292.92241537405846
21052631.57894737,756.2442405656434,843.1910245009076,814.7842449983401,829.9162733429357,783.4486421508471,740.4453482340577,800.3184330559172,860.4825924476428,852.9944270152464,792.4965267584264,385.9648410524358,851.5364326403742,770.9922460205337,551.9950390258324,837.6283794420248,839.1515389093072,476.85141486672484,843.8691767229598
31578947.368421055,727.5049243252363,828.1415340959861,855.3028101788993,849.8299399825675,592.3132159832112,450.27862745127203,485.838134870635,829.4474381619543,824.5046884602457,857.8645234170713,853.0644307924109,865.636406356443,329.88753088937256,814.7267382151532,791.6400444633082,777.1058225768755,861.8549273058649,840.6550023440179
42105263.15789474,566.0148665165307,828.6587685614081,861.7846805580435,831.9051621785785,783.1608116851289,864.2303604584322,866.1072317206629,785.1321066522202,789.4058927683949,693.7435202752123,810.1067651328618,863.7077429010598,769.3306672157013,864.5638831051433,748.1850476278163,763.7925852798029,851.8988518556399,864.2253611985997
52631578.94736842,777.3327490114439,815.1164588038281,855.2255133426751,843.4554142157787,821.1602778086371,866.3634574350558,867.0421281352928,806.6504088917598,786.8221513556311,329.9093926984435,764.6295617131975,859.6996195786878,866.4090469443237,866.5892617900616,764.7165386077439,838.6118950696863,845.5112832350414,860.1931794280821
63157894.73684211,881.0877804247626,862.2600933022776,849.944722933122,861.0050437024425,865.7712998139231,858.5132103550798,866.7407214793473,859.7742620373036,845.8340225322095,840.1099365619411,798.3344069610342,866.1311639018996,834.4796323396492,830.0915198081748,825.7783489696208,864.4527415060271,821.823818362981,856.9361715841821
73684210.5263158,880.4276108510606,866.9642680411193,859.467959587924,867.0171029055878,866.7443044241776,853.102927609659,863.9401289000075,864.1236698614263,866.6292769408623,864.0663482495622,862.5886473115792,856.5031443173865,810.3338063317983,793.6056948190251,862.5952566886873,647.0761245601393,838.3106048807213,865.7475520108216
84210526.31578948,879.7129549081966,866.4457996056681,861.6763079939126,862.9606520502191,866.8155463857994,866.1615651730356,862.4936394519754,863.2263600476231,866.5631071365441,866.7315787899197,866.9597279411273,854.5321733733624,866.4979328620467,854.6837590975774,866.4801974864548,564.4327157303238,865.5007711975859,864.876081779723
94736842.10526316,876.425684128937,866.0408396078609,527.4409010707093,860.1048794030482,866.1239032875798,865.6565857843349,865.4880941738052,866.3422344686912,866.5818559061787,809.4358677652734,867.2102057398852,866.8567793943876,866.7985181063826,864.5493196156547,866.8398731897412,866.5868478458674,866.3625963998963,865.6203656371611
105263157.89473684,877.6683903176369,866.4789515086488,578.8384318504471,864.4679490876,863.4040120552781,866.0609639708025,866.3954651775123,866.67754517863,866.3554342486522,818.0593335139785,431.8569615039139,867.092644224867,867.016808448736,865.5708312677875,866.3407570453892,866.097223389512,866.9550635887315,867.0348294032248
115789473.68421052,880.8533022298046,866.9625327806724,866.8038208283216,864.6972532097323,864.7061114605114,865.5228754339786,866.7535991830508,867.1762433349261,866.8154147377966,866.7278488529356,576.1917491028512,866.9483189297184,867.274403795311,866.7138695414707,865.2170420256018,865.3435893715914,425.4692386993908,866.918771819725
126315789.47368422,874.346412652087,865.9878825487523,867.0799043297437,863.6959046346659,866.6552214549849,865.5700583451343,866.8844002224401,867.1522089464182,867.0652470053728,861.9705908846657,865.5166368471288,867.006910386178,866.0936421588517,866.8751277018782,865.8547732169608,866.4166110664854,649.3116637851401,866.8300500451032
136842105.2631579,876.923511103745,866.5584531725278,867.209744089363,864.9875567956644,866.5992426140817,866.5801612749655,866.9222586306839,867.2297489444965,877.1161758757694,864.9995676426016,866.3929840012601,866.378605863229,866.5548239687143,866.3332586792037,866.2835642697078,866.9193934251728,880.509096696106,867.0352414291651
147368421.0526316,880.7485993202373,865.6830870342387,866.6396205326197,866.3008987068139,866.9508848097846,866.927074865291,866.2273982634505,867.1158263326682,880.7559742749232,842.5510322050375,866.6123659425825,866.3594665332514,866.6765068861916,866.6199338928154,866.8581911507075,867.1040819549825,881.4272275278113,867.1597436904246
157894736.84210527,881.157829002,866.5688320512256,866.9418506341627,866.7278674267995,867.085589666611,866.8288028184066,866.9400301118307,867.1127047003802,880.4007566950988,861.99665926434,867.144608401856,866.8664115214942,866.8578231795343,865.9800047521115,867.0777597179704,866.5864289857013,881.4755390943583,866.7102766821259
168421052.63157895,880.2696440873714,866.946299341577,867.2411097080094,866.8341074386132,867.1917737791742,866.6512534043795,866.7535920288424,867.014715588324,881.5902720818559,867.0658459703018,867.108356803408,865.6144455674613,867.1862192233183,866.083337527563,866.7299079287416,867.0126127153222,880.9422952091925,866.7866651688256
178947368.42105263,881.249775909486,866.9818420117912,867.1964171685671,864.0691922581096,867.0146965623893,866.8465382509614,867.0415129701187,866.9094242625289,881.4033870043187,867.081389103735,866.9285036021653,779.4248235007732,865.9179127965938,866.9229912092482,865.8447183169156,867.0580517172483,880.6665427113504,866.7592599046858
189473684.21052632,881.5678946367591,867.0726476422308,867.0405276019818,867.079910301766,867.1975425755878,866.8206272181382,867.0825494455169,867.111325299971,881.4894879983733,866.9347688590391,867.26347194385,866.4699565416558,866.6974554230302,867.0351341510413,867.0699229564033,867.0908235143096,881.6315030146834,866.699304330382
200000000.0,881.693546765729,867.0588441773465,866.8196674020667,866.9035708716041,866.9127262517026,866.534209769023,866.3601822351154,867.2097983077953,881.0838061006446,866.4180413798282,866.9301402757043,866.9096475337681,865.9285682345692,866.9585668977938,867.171489455198,867.0909733960503,881.3951842659399,866.9789753964072
